document_id,filename,full_path,bank_name,source_type,document_type,word_count,global_normalized,within_type_normalized
10-Q_2023-11-03_MD&A,10-Q_2023-11-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2023/10-Q_2023-11-03_MD&A.txt,morgan_stanley,10-Q,MD&A,9576,0.6789837437999656,0.396221076599947
10-Q_2023-08-03_MD&A,10-Q_2023-08-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2023/10-Q_2023-08-03_MD&A.txt,morgan_stanley,10-Q,MD&A,9920,0.7033749726916938,0.4104545822756343
10-K_2023-02-24_Risk_Factors,10-K_2023-02-24_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2023/10-K_2023-02-24_Risk_Factors.txt,morgan_stanley,10-K,Risk Factors,10719,0.7600278560768413,1.4786170653011377
10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A),10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2023/10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A).txt,morgan_stanley,10-K,MD&A,22897,1.6235057207380759,0.9473970333029434
10-Q_2023-05-02_MD&A,10-Q_2023-05-02_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2023/10-Q_2023-05-02_MD&A.txt,morgan_stanley,10-Q,MD&A,7524,0.5334872272714016,0.3113165601856726
10-Q_2021-08-02_MD&A,10-Q_2021-08-02_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-Q_2021-08-02_MD&A.txt,morgan_stanley,10-Q,MD&A,56597,4.0129952953056245,2.341784071880451
10-Q_2021-11-03_MD&A,10-Q_2021-11-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-Q_2021-11-03_MD&A.txt,morgan_stanley,10-Q,MD&A,57189,4.054970898514645,2.3662789421130292
10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A),10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A).txt,morgan_stanley,10-K,MD&A,25210,1.7875083731408872,1.0431008083839457
10-K_2021-02-26_Risk_Factors,10-K_2021-02-26_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-K_2021-02-26_Risk_Factors.txt,morgan_stanley,10-K,Risk Factors,10834,0.768181900619134,1.4944805751910182
10-Q_2021-05-03_MD&A,10-Q_2021-05-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-Q_2021-05-03_MD&A.txt,morgan_stanley,10-Q,MD&A,50888,3.6082001623321482,2.105565804722024
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,morgan_stanley,10-K,Market Risk,14471,1.0260624223610384,1.9369099348448562
10-K_2021-02-26_Business_Overview,10-K_2021-02-26_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2021/10-K_2021-02-26_Business_Overview.txt,morgan_stanley,10-K,Business Overview,8851,0.6275778108159458,0.8018884538052515
10-K_2020-02-27_Business_Overview,10-K_2020-02-27_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-K_2020-02-27_Business_Overview.txt,morgan_stanley,10-K,Business Overview,7961,0.5644725965321143,0.7212556751489784
10-Q_2020-11-03_MD&A,10-Q_2020-11-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-Q_2020-11-03_MD&A.txt,morgan_stanley,10-Q,MD&A,55231,3.9161394270902155,2.2852638138775765
10-K_2020-02-27_Risk_Factors,10-K_2020-02-27_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-K_2020-02-27_Risk_Factors.txt,morgan_stanley,10-K,Risk Factors,10215,0.7242918695610536,1.4090935089141823
10-Q_2020-08-04_MD&A,10-Q_2020-08-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-Q_2020-08-04_MD&A.txt,morgan_stanley,10-Q,MD&A,54244,3.846156453496798,2.2444252379999505
10-K_2020-02-27_Management_Discussion_&_Analysis_(MD&A),10-K_2020-02-27_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-K_2020-02-27_Management_Discussion_&_Analysis_(MD&A).txt,morgan_stanley,10-K,MD&A,21779,1.5442342268399596,0.9011381398569597
10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-K_2020-02-27_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,morgan_stanley,10-K,Market Risk,12850,0.9111258466822848,1.719942827914892
10-Q_2020-05-05_MD&A,10-Q_2020-05-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/morgan_stanley/2020/10-Q_2020-05-05_MD&A.txt,morgan_stanley,10-Q,MD&A,8082,0.5730520694853094,0.3344046304386771
10-K_2022-02-16_Business_Overview,10-K_2022-02-16_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2022/10-K_2022-02-16_Business_Overview.txt,comerica_incorporated,10-K,Business Overview,9982,0.7077710662710168,0.9043555017381111
10-Q_2022-04-27_MD&A,10-Q_2022-04-27_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2022/10-Q_2022-04-27_MD&A.txt,comerica_incorporated,10-Q,MD&A,13813,0.9794071066320933,0.5715331799368283
10-K_2022-02-16_Risk_Factors,10-K_2022-02-16_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2022/10-K_2022-02-16_Risk_Factors.txt,comerica_incorporated,10-K,Risk Factors,8279,0.5870203023099327,1.142034768507148
10-Q_2022-10-28_MD&A,10-Q_2022-10-28_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2022/10-Q_2022-10-28_MD&A.txt,comerica_incorporated,10-Q,MD&A,14781,1.0480428902576537,0.6115856028846927
10-K_2022-02-16_Management_Discussion_&_Analysis_(MD&A),10-K_2022-02-16_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2022/10-K_2022-02-16_Management_Discussion_&_Analysis_(MD&A).txt,comerica_incorporated,10-K,MD&A,21677,1.5370019438546216,0.8969177399182384
10-Q_2022-07-28_MD&A,10-Q_2022-07-28_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2022/10-Q_2022-07-28_MD&A.txt,comerica_incorporated,10-Q,MD&A,14057,0.9967078620087841,0.5816290386137692
10-Q_2024-04-26_MD&A,10-Q_2024-04-26_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2024/10-Q_2024-04-26_MD&A.txt,comerica_incorporated,10-Q,MD&A,14855,1.0532898406587814,0.6146474616637648
10-K_2024-02-28_Risk_Factors,10-K_2024-02-28_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2024/10-K_2024-02-28_Risk_Factors.txt,comerica_incorporated,10-K,Risk Factors,9141,0.6481401840095536,1.260942120899123
10-Q_2024-10-28_MD&A,10-Q_2024-10-28_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2024/10-Q_2024-10-28_MD&A.txt,comerica_incorporated,10-Q,MD&A,15242,1.0807299731619755,0.6306601555489131
10-K_2024-02-28_Management_Discussion_&_Analysis_(MD&A),10-K_2024-02-28_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2024/10-K_2024-02-28_Management_Discussion_&_Analysis_(MD&A).txt,comerica_incorporated,10-K,MD&A,23256,1.6489605206570594,0.9622511860284427
10-Q_2024-07-26_MD&A,10-Q_2024-07-26_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2024/10-Q_2024-07-26_MD&A.txt,comerica_incorporated,10-Q,MD&A,15104,1.070945119711224,0.6249502026906432
10-K_2024-02-28_Business_Overview,10-K_2024-02-28_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2024/10-K_2024-02-28_Business_Overview.txt,comerica_incorporated,10-K,Business Overview,11113,0.787964321726088,1.0068225496709706
10-K_2023-02-14_Management_Discussion_&_Analysis_(MD&A),10-K_2023-02-14_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-K_2023-02-14_Management_Discussion_&_Analysis_(MD&A).txt,comerica_incorporated,10-K,MD&A,21279,1.5087818592647733,0.880449904863228
10-Q_2023-07-26_MD&A,10-Q_2023-07-26_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-Q_2023-07-26_MD&A.txt,comerica_incorporated,10-Q,MD&A,15314,1.0858351140928022,0.6336392613880104
10-K_2023-02-14_Business_Overview,10-K_2023-02-14_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-K_2023-02-14_Business_Overview.txt,comerica_incorporated,10-K,Business Overview,10022,0.7106072556770318,0.9079794468462582
10-Q_2023-10-30_Risk_Factors,10-Q_2023-10-30_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-Q_2023-10-30_Risk_Factors.txt,comerica_incorporated,10-Q,Risk Factors,1019,0.07225192511822943,0.14056449198076865
10-Q_2023-10-30_MD&A,10-Q_2023-10-30_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-Q_2023-10-30_MD&A.txt,comerica_incorporated,10-Q,MD&A,15940,1.1302214782969353,0.6595409316001624
10-Q_2023-07-26_Risk_Factors,10-Q_2023-07-26_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-Q_2023-07-26_Risk_Factors.txt,comerica_incorporated,10-Q,Risk Factors,960,0.06806854574435746,0.1324258216894386
10-K_2023-02-14_Risk_Factors,10-K_2023-02-14_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-K_2023-02-14_Risk_Factors.txt,comerica_incorporated,10-K,Risk Factors,8507,0.6031865819242176,1.1734859011583896
10-Q_2023-04-28_MD&A,10-Q_2023-04-28_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-Q_2023-04-28_MD&A.txt,comerica_incorporated,10-Q,MD&A,14928,1.0584658863247585,0.6176679439728496
10-Q_2023-04-28_Risk_Factors,10-Q_2023-04-28_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2023/10-Q_2023-04-28_Risk_Factors.txt,comerica_incorporated,10-Q,Risk Factors,952,0.06750130786315449,0.1313222731753599
10-Q_2021-10-29_MD&A,10-Q_2021-10-29_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2021/10-Q_2021-10-29_MD&A.txt,comerica_incorporated,10-Q,MD&A,16424,1.1645393701097155,0.6795671430740945
10-K_2021-02-09_Risk_Factors,10-K_2021-02-09_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2021/10-K_2021-02-09_Risk_Factors.txt,comerica_incorporated,10-K,Risk Factors,8555,0.6065900092114355,1.1801071922428614
10-K_2021-02-09_Management_Discussion_&_Analysis_(MD&A),10-K_2021-02-09_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2021/10-K_2021-02-09_Management_Discussion_&_Analysis_(MD&A).txt,comerica_incorporated,10-K,MD&A,24425,1.7318481560478447,1.010620279443787
10-K_2021-02-09_Business_Overview,10-K_2021-02-09_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2021/10-K_2021-02-09_Business_Overview.txt,comerica_incorporated,10-K,Business Overview,9874,0.7001133548747767,0.8945708499461138
10-Q_2021-04-28_MD&A,10-Q_2021-04-28_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2021/10-Q_2021-04-28_MD&A.txt,comerica_incorporated,10-Q,MD&A,13703,0.9716075857655524,0.5669817682382073
10-Q_2021-07-29_MD&A,10-Q_2021-07-29_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2021/10-Q_2021-07-29_MD&A.txt,comerica_incorporated,10-Q,MD&A,15625,1.1078864867245681,0.6465073435541114
10-Q_2020-07-30_MD&A,10-Q_2020-07-30_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-Q_2020-07-30_MD&A.txt,comerica_incorporated,10-Q,MD&A,18441,1.3075542209080167,0.7630234830388076
10-Q_2020-07-30_Risk_Factors,10-Q_2020-07-30_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-Q_2020-07-30_Risk_Factors.txt,comerica_incorporated,10-Q,Risk Factors,791,0.056085645503944535,0.109113359329527
10-K_2020-02-11_Business_Overview,10-K_2020-02-11_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-K_2020-02-11_Business_Overview.txt,comerica_incorporated,10-K,Business Overview,9368,0.6642355588886882,0.8487279443280529
10-Q_2020-10-30_Risk_Factors,10-Q_2020-10-30_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-Q_2020-10-30_Risk_Factors.txt,comerica_incorporated,10-Q,Risk Factors,912,0.06466511845713958,0.12580453060496666
10-K_2020-02-11_Management_Discussion_&_Analysis_(MD&A),10-K_2020-02-11_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-K_2020-02-11_Management_Discussion_&_Analysis_(MD&A).txt,comerica_incorporated,10-K,MD&A,20510,1.454256117934137,0.8486313994428689
10-K_2020-02-11_Risk_Factors,10-K_2020-02-11_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-K_2020-02-11_Risk_Factors.txt,comerica_incorporated,10-K,Risk Factors,7794,0.5526315057620022,1.0751321398411295
10-Q_2020-04-29_MD&A,10-Q_2020-04-29_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-Q_2020-04-29_MD&A.txt,comerica_incorporated,10-Q,MD&A,15740,1.1160405312668609,0.6512656376026698
10-Q_2020-04-29_Risk_Factors,10-Q_2020-04-29_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-Q_2020-04-29_Risk_Factors.txt,comerica_incorporated,10-Q,Risk Factors,795,0.05636926444454602,0.10966513358656632
10-Q_2020-10-30_MD&A,10-Q_2020-10-30_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/comerica_incorporated/2020/10-Q_2020-10-30_MD&A.txt,comerica_incorporated,10-Q,MD&A,17741,1.2579209063027559,0.7340599540475835
10-Q_2022-08-05_MD&A,10-Q_2022-08-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2022/10-Q_2022-08-05_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,29552,2.095376733163804,1.2227574410695106
10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A),10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2022/10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A).txt,fifth_third_bancorp,10-K,MD&A,45623,3.234886731765438,1.8877186902380305
10-Q_2022-11-08_MD&A,10-Q_2022-11-08_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2022/10-Q_2022-11-08_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,38174,2.7067173596303142,1.5795053653014177
10-K_2022-02-25_Business_Overview,10-K_2022-02-25_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2022/10-K_2022-02-25_Business_Overview.txt,fifth_third_bancorp,10-K,Business Overview,9396,0.6662208914728986,0.8512647059037559
10-K_2022-02-25_Risk_Factors,10-K_2022-02-25_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2022/10-K_2022-02-25_Risk_Factors.txt,fifth_third_bancorp,10-K,Risk Factors,16390,1.1621286091146028,2.260895018218644
10-Q_2022-05-09_MD&A,10-Q_2022-05-09_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2022/10-Q_2022-05-09_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,14655,1.039108893628707,0.6063721676662722
10-Q_2024-11-05_MD&A,10-Q_2024-11-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2024/10-Q_2024-11-05_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,36116,2.560795414690848,1.4943525900672185
10-Q_2024-05-07_MD&A,10-Q_2024-05-07_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2024/10-Q_2024-05-07_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,33833,2.3989199043425478,1.3998901090858402
10-K_2024-02-27_Business_Overview,10-K_2024-02-27_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2024/10-K_2024-02-27_Business_Overview.txt,fifth_third_bancorp,10-K,Business Overview,9509,0.6742331265448908,0.8615023508342715
10-K_2024-02-27_Management_Discussion_&_Analysis_(MD&A),10-K_2024-02-27_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2024/10-K_2024-02-27_Management_Discussion_&_Analysis_(MD&A).txt,fifth_third_bancorp,10-K,MD&A,40646,2.881993864922035,1.6817879991104265
10-K_2024-02-27_Risk_Factors,10-K_2024-02-27_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2024/10-K_2024-02-27_Risk_Factors.txt,fifth_third_bancorp,10-K,Risk Factors,14083,0.9985513851226939,1.942659215471212
10-Q_2024-08-06_MD&A,10-Q_2024-08-06_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2024/10-Q_2024-08-06_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,37079,2.6290766746406566,1.5341981306651455
10-K_2023-02-24_Business_Overview,10-K_2023-02-24_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2023/10-K_2023-02-24_Business_Overview.txt,fifth_third_bancorp,10-K,Business Overview,9203,0.6525362775888768,0.8337791707569461
10-Q_2023-11-07_MD&A,10-Q_2023-11-07_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2023/10-Q_2023-11-07_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,39666,2.81250722447467,1.6412390585227128
10-K_2023-02-24_Risk_Factors,10-K_2023-02-24_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2023/10-K_2023-02-24_Risk_Factors.txt,fifth_third_bancorp,10-K,Risk Factors,15791,1.1196566727595298,2.1782668232270046
10-Q_2023-08-07_MD&A,10-Q_2023-08-07_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2023/10-Q_2023-08-07_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,38801,2.751174628569598,1.605448411983557
10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A),10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2023/10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A).txt,fifth_third_bancorp,10-K,MD&A,42197,2.9919671091402624,1.7459629040609819
10-Q_2023-05-09_MD&A,10-Q_2023-05-09_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2023/10-Q_2023-05-09_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,34615,2.454367407230139,1.4322465086160365
10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A),10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A).txt,fifth_third_bancorp,10-K,MD&A,54152,3.8396332178629637,2.2406186027611037
10-Q_2021-11-05_MD&A,10-Q_2021-11-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-Q_2021-11-05_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,17382,1.2324661063837723,0.7192058013220842
10-Q_2021-05-07_MD&A,10-Q_2021-05-07_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-Q_2021-05-07_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,16386,1.1618449901740013,0.677994837214571
10-K_2021-02-26_Risk_Factors,10-K_2021-02-26_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-K_2021-02-26_Risk_Factors.txt,fifth_third_bancorp,10-K,Risk Factors,13476,0.9555122108864178,1.858927471965494
10-Q_2021-08-06_MD&A,10-Q_2021-08-06_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-Q_2021-08-06_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,48020,3.4048453819208806,1.9868980887979797
10-K_2021-02-26_Business_Overview,10-K_2021-02-26_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-K_2021-02-26_Business_Overview.txt,fifth_third_bancorp,10-K,Business Overview,9074,0.6433895667544788,0.8220919477831716
10-Q_2021-05-07_Risk_Factors,10-Q_2021-05-07_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-Q_2021-05-07_Risk_Factors.txt,fifth_third_bancorp,10-Q,Risk Factors,1103,0.0782079228708607,0.15215175137859452
10-Q_2021-08-06_Risk_Factors,10-Q_2021-08-06_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2021/10-Q_2021-08-06_Risk_Factors.txt,fifth_third_bancorp,10-Q,Risk Factors,1106,0.07842063707631182,0.15256558207137402
10-K_2020-03-02_Management_Discussion_&_Analysis_(MD&A),10-K_2020-03-02_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2020/10-K_2020-03-02_Management_Discussion_&_Analysis_(MD&A).txt,fifth_third_bancorp,10-K,MD&A,62899,4.459836936223271,2.602538585741444
10-Q_2020-11-05_MD&A,10-Q_2020-11-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2020/10-Q_2020-11-05_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,39571,2.8057712746353847,1.6373082938739036
10-K_2020-03-02_Risk_Factors,10-K_2020-03-02_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2020/10-K_2020-03-02_Risk_Factors.txt,fifth_third_bancorp,10-K,Risk Factors,12045,0.854047534886235,1.6615302315096747
10-Q_2020-05-08_Risk_Factors,10-Q_2020-05-08_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2020/10-Q_2020-05-08_Risk_Factors.txt,fifth_third_bancorp,10-Q,Risk Factors,887,0.06289250007838028,0.12235594149847084
10-Q_2020-05-08_MD&A,10-Q_2020-05-08_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/fifth_third_bancorp/2020/10-Q_2020-05-08_MD&A.txt,fifth_third_bancorp,10-Q,MD&A,54106,3.836371600046047,2.2387152851416805
