document_id,filename,full_path,bank_name,source_type,document_type,word_count
CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q3 2023 Earnings Call 19October2023 800 AM ET - 18-10-2023,CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q3 2023 Earnings Call 19October2023 800 AM ET - 18-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Discover Financial ServicesDFSUS Q3 2023 Earnings Call 19October2023 800 AM ET - 18-10-2023.txt,Discover,Earnings Call,Earnings Call Transcript,8927
CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q2 2020 Earnings Call 30April2020 815 AM ET - 29-04-2020,CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q2 2020 Earnings Call 30April2020 815 AM ET - 29-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Raymond James Financial IncRJFUS Q2 2020 Earnings Call 30April2020 815 AM ET - 29-04-2020.txt,Raymond,Earnings Call,Earnings Call Transcript,10529
CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q1 2024 Earnings Call 16April2024 1000 AM ET - 15-04-2024,CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q1 2024 Earnings Call 16April2024 1000 AM ET - 15-04-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q1 2024 Earnings Call 16April2024 1000 AM ET - 15-04-2024.txt,The,Earnings Call,Earnings Call Transcript,10373
CORRECTED TRANSCRIPT South State CorpSSBUS Q3 2021 Earnings Call 28October2021 1000 AM ET - 27-10-2021,CORRECTED TRANSCRIPT South State CorpSSBUS Q3 2021 Earnings Call 28October2021 1000 AM ET - 27-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT South State CorpSSBUS Q3 2021 Earnings Call 28October2021 1000 AM ET - 27-10-2021.txt,South,Earnings Call,Earnings Call Transcript,8164
CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q1 2023 Earnings Call 19April2023 800 AM ET - 18-04-2023,CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q1 2023 Earnings Call 19April2023 800 AM ET - 18-04-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q1 2023 Earnings Call 19April2023 800 AM ET - 18-04-2023.txt,Synchrony,Earnings Call,Earnings Call Transcript,11297
CORRECTED TRANSCRIPT Peoples United Financial IncPBCTUS Q4 2019 Earnings Call 16January2020 500 PM ET - 15-01-2020,CORRECTED TRANSCRIPT Peoples United Financial IncPBCTUS Q4 2019 Earnings Call 16January2020 500 PM ET - 15-01-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Peoples United Financial IncPBCTUS Q4 2019 Earnings Call 16January2020 500 PM ET - 15-01-2020.txt,Peoples,Earnings Call,Earnings Call Transcript,10850
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q3 2020 Earnings Call 29October2020 100 PM ET - 01-11-2020,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q3 2020 Earnings Call 29October2020 100 PM ET - 01-11-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q3 2020 Earnings Call 29October2020 100 PM ET - 01-11-2020.txt,Columbia,Earnings Call,Earnings Call Transcript,11535
CORRECTED TRANSCRIPT Banco Santander SASANES Q3 2024 Earnings Call 29October2024 500 AM ET - 28-10-2024,CORRECTED TRANSCRIPT Banco Santander SASANES Q3 2024 Earnings Call 29October2024 500 AM ET - 28-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Banco Santander SASANES Q3 2024 Earnings Call 29October2024 500 AM ET - 28-10-2024.txt,Banco,Earnings Call,Earnings Call Transcript,15070
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q3 2023 Earnings Call 18October2023 500 PM ET - 17-10-2023,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q3 2023 Earnings Call 18October2023 500 PM ET - 17-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q3 2023 Earnings Call 18October2023 500 PM ET - 17-10-2023.txt,Columbia,Earnings Call,Earnings Call Transcript,10205
CORRECTED TRANSCRIPT South State CorpSSBUS Q1 2022 Earnings Call 29April2022 1000 AM ET - 28-04-2022,CORRECTED TRANSCRIPT South State CorpSSBUS Q1 2022 Earnings Call 29April2022 1000 AM ET - 28-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT South State CorpSSBUS Q1 2022 Earnings Call 29April2022 1000 AM ET - 28-04-2022.txt,South,Earnings Call,Earnings Call Transcript,8624
CORRECTED TRANSCRIPT Webster Financial CorpWBSUS Q3 2022 Earnings Call 20October2022 900 AM ET - 19-10-2022,CORRECTED TRANSCRIPT Webster Financial CorpWBSUS Q3 2022 Earnings Call 20October2022 900 AM ET - 19-10-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Webster Financial CorpWBSUS Q3 2022 Earnings Call 20October2022 900 AM ET - 19-10-2022.txt,Webster,Earnings Call,Earnings Call Transcript,10956
CORRECTED TRANSCRIPT CullenFrost Bankers IncCFRUS Q3 2021 Earnings Call 28October2021 200 PM ET - 27-10-2021,CORRECTED TRANSCRIPT CullenFrost Bankers IncCFRUS Q3 2021 Earnings Call 28October2021 200 PM ET - 27-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT CullenFrost Bankers IncCFRUS Q3 2021 Earnings Call 28October2021 200 PM ET - 27-10-2021.txt,CullenFrost,Earnings Call,Earnings Call Transcript,8779
CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q1 2022 Earnings Call 18April2022 800 AM ET - 17-04-2022,CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q1 2022 Earnings Call 18April2022 800 AM ET - 17-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q1 2022 Earnings Call 18April2022 800 AM ET - 17-04-2022.txt,The,Earnings Call,Earnings Call Transcript,11617
CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2021 Earnings Call 20October2021 900 AM ET - 19-10-2021,CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2021 Earnings Call 20October2021 900 AM ET - 19-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2021 Earnings Call 20October2021 900 AM ET - 19-10-2021.txt,Citizens,Earnings Call,Earnings Call Transcript,10911
CORRECTED TRANSCRIPT Ally Financial IncALLYUS Q1 2022 Earnings Call 14April2022 900 AM ET - 13-04-2022,CORRECTED TRANSCRIPT Ally Financial IncALLYUS Q1 2022 Earnings Call 14April2022 900 AM ET - 13-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Ally Financial IncALLYUS Q1 2022 Earnings Call 14April2022 900 AM ET - 13-04-2022.txt,Ally,Earnings Call,Earnings Call Transcript,10189
CORRECTED TRANSCRIPT American Express CoAXPUS Q3 2021 Earnings Call 22October2021 830 AM ET - 21-10-2021,CORRECTED TRANSCRIPT American Express CoAXPUS Q3 2021 Earnings Call 22October2021 830 AM ET - 21-10-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT American Express CoAXPUS Q3 2021 Earnings Call 22October2021 830 AM ET - 21-10-2021.txt,American,Earnings Call,Earnings Call Transcript,12529
CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q1 2020 Earnings Call 14April2020 1000 AM ET - 13-04-2020,CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q1 2020 Earnings Call 14April2020 1000 AM ET - 13-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Wells Fargo CoWFCUS Q1 2020 Earnings Call 14April2020 1000 AM ET - 13-04-2020.txt,Wells,Earnings Call,Earnings Call Transcript,17903
CORRECTED TRANSCRIPT KeyCorpKEYUS Q4 2023 Earnings Call 18January2024 900 AM ET - 17-01-2024,CORRECTED TRANSCRIPT KeyCorpKEYUS Q4 2023 Earnings Call 18January2024 900 AM ET - 17-01-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT KeyCorpKEYUS Q4 2023 Earnings Call 18January2024 900 AM ET - 17-01-2024.txt,KeyCorpKEYUS,Earnings Call,Earnings Call Transcript,13318
CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2024 Earnings Call 16October2024 900 AM ET - 15-10-2024,CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2024 Earnings Call 16October2024 900 AM ET - 15-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2024 Earnings Call 16October2024 900 AM ET - 15-10-2024.txt,Citizens,Earnings Call,Earnings Call Transcript,10178
CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q3 2024 Earnings Call 24October2024 1100 AM ET - 24-10-2024,CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q3 2024 Earnings Call 24October2024 1100 AM ET - 24-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q3 2024 Earnings Call 24October2024 1100 AM ET - 24-10-2024.txt,Valley,Earnings Call,Earnings Call Transcript,8237
CORRECTED TRANSCRIPT South State CorpSSBUS Q4 2023 Earnings Call 26January2024 900 AM ET - 25-01-2024,CORRECTED TRANSCRIPT South State CorpSSBUS Q4 2023 Earnings Call 26January2024 900 AM ET - 25-01-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT South State CorpSSBUS Q4 2023 Earnings Call 26January2024 900 AM ET - 25-01-2024.txt,South,Earnings Call,Earnings Call Transcript,8258
CORRECTED TRANSCRIPT Associated BancCorpASBUS Q4 2021 Earnings Call 20January2022 500 PM ET - 19-01-2022,CORRECTED TRANSCRIPT Associated BancCorpASBUS Q4 2021 Earnings Call 20January2022 500 PM ET - 19-01-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Associated BancCorpASBUS Q4 2021 Earnings Call 20January2022 500 PM ET - 19-01-2022.txt,Associated,Earnings Call,Earnings Call Transcript,10188
CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q4 2023 Earnings Call 25January2024 500 PM ET - 24-01-2024,CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q4 2023 Earnings Call 25January2024 500 PM ET - 24-01-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q4 2023 Earnings Call 25January2024 500 PM ET - 24-01-2024.txt,Capital,Earnings Call,Earnings Call Transcript,11563
CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q3 2023 Earnings Call 26October2023 1100 AM ET - 26-10-2023,CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q3 2023 Earnings Call 26October2023 1100 AM ET - 26-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Valley National BancorpVLYUS Q3 2023 Earnings Call 26October2023 1100 AM ET - 26-10-2023.txt,Valley,Earnings Call,Earnings Call Transcript,8536
CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2021 Earnings Call 29July2021 100 PM ET - 28-07-2021,CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2021 Earnings Call 29July2021 100 PM ET - 28-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Columbia Banking System IncCOLBUS Q2 2021 Earnings Call 29July2021 100 PM ET - 28-07-2021.txt,Columbia,Earnings Call,Earnings Call Transcript,9752
CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q2 2020 Earnings Call 21July2020 830 AM ET - 20-07-2020,CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q2 2020 Earnings Call 21July2020 830 AM ET - 20-07-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synovus Financial CorpSNVUS Q2 2020 Earnings Call 21July2020 830 AM ET - 20-07-2020.txt,Synovus,Earnings Call,Earnings Call Transcript,16010
CORRECTED TRANSCRIPT Comerica IncCMAUS Q2 2021 Earnings Call 21July2021 800 AM ET - 20-07-2021,CORRECTED TRANSCRIPT Comerica IncCMAUS Q2 2021 Earnings Call 21July2021 800 AM ET - 20-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Comerica IncCMAUS Q2 2021 Earnings Call 21July2021 800 AM ET - 20-07-2021.txt,Comerica,Earnings Call,Earnings Call Transcript,12956
CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q1 2020 Earnings Call 21April2020 900 AM ET - 20-04-2020,CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q1 2020 Earnings Call 21April2020 900 AM ET - 20-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Northern Trust CorpNTRSUS Q1 2020 Earnings Call 21April2020 900 AM ET - 20-04-2020.txt,Northern,Earnings Call,Earnings Call Transcript,13682
CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q1 2022 Earnings Call 27April2022 830 AM ET - 26-04-2022,CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q1 2022 Earnings Call 27April2022 830 AM ET - 26-04-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q1 2022 Earnings Call 27April2022 830 AM ET - 26-04-2022.txt,New,Earnings Call,Earnings Call Transcript,13260
CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q3 2020 Earnings Call 20October2020 830 AM ET - 19-10-2020,CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q3 2020 Earnings Call 20October2020 830 AM ET - 19-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Synchrony FinancialSYFUS Q3 2020 Earnings Call 20October2020 830 AM ET - 19-10-2020.txt,Synchrony,Earnings Call,Earnings Call Transcript,13719
CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q2 2024 Earnings Call 16July2024 1000 AM ET - 15-07-2024,CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q2 2024 Earnings Call 16July2024 1000 AM ET - 15-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The PNC Financial Services Group IncPNCUS Q2 2024 Earnings Call 16July2024 1000 AM ET - 15-07-2024.txt,The,Earnings Call,Earnings Call Transcript,12035
CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2020 Earnings Call 16October2020 900 AM ET - 15-10-2020,CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2020 Earnings Call 16October2020 900 AM ET - 15-10-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q3 2020 Earnings Call 16October2020 900 AM ET - 15-10-2020.txt,Citizens,Earnings Call,Earnings Call Transcript,12966
CORRECTED TRANSCRIPT Bank of America CorpBACUS Q3 2024 Earnings Call 15October2024 830 AM ET - 14-10-2024,CORRECTED TRANSCRIPT Bank of America CorpBACUS Q3 2024 Earnings Call 15October2024 830 AM ET - 14-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Bank of America CorpBACUS Q3 2024 Earnings Call 15October2024 830 AM ET - 14-10-2024.txt,Bank,Earnings Call,Earnings Call Transcript,11576
CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q4 2022 Earnings Call 26January2023 1130 AM ET - 26-01-2023,CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q4 2022 Earnings Call 26January2023 1130 AM ET - 26-01-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT East West Bancorp IncEWBCUS Q4 2022 Earnings Call 26January2023 1130 AM ET - 26-01-2023.txt,East,Earnings Call,Earnings Call Transcript,8651
CORRECTED TRANSCRIPT Morgan StanleyMSUS Q2 2022 Earnings Call 14July2022 930 AM ET - 13-07-2022,CORRECTED TRANSCRIPT Morgan StanleyMSUS Q2 2022 Earnings Call 14July2022 930 AM ET - 13-07-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Morgan StanleyMSUS Q2 2022 Earnings Call 14July2022 930 AM ET - 13-07-2022.txt,Morgan,Earnings Call,Earnings Call Transcript,10639
CORRECTED TRANSCRIPT Citigroup IncCUS Q4 2020 Earnings Call Fixed Income 29January2021 1100 AM ET - 28-01-2021,CORRECTED TRANSCRIPT Citigroup IncCUS Q4 2020 Earnings Call Fixed Income 29January2021 1100 AM ET - 28-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citigroup IncCUS Q4 2020 Earnings Call Fixed Income 29January2021 1100 AM ET - 28-01-2021.txt,Citigroup,Earnings Call,Earnings Call Transcript,9733
CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q3 2024 Earnings Call 29October2024 345 AM ET - 28-10-2024,CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q3 2024 Earnings Call 29October2024 345 AM ET - 28-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q3 2024 Earnings Call 29October2024 345 AM ET - 28-10-2024.txt,HSBC,Earnings Call,Earnings Call Transcript,9210
CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q2 2021 Earnings Call 29July2021 830 AM ET - 28-07-2021,CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q2 2021 Earnings Call 29July2021 830 AM ET - 28-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Huntington Bancshares IncHBANUS Q2 2021 Earnings Call 29July2021 830 AM ET - 28-07-2021.txt,Huntington,Earnings Call,Earnings Call Transcript,11016
CORRECTED TRANSCRIPT Old National BancorpONBUS Q2 2021 Earnings Call 20July2021 900 AM ET - 19-07-2021,CORRECTED TRANSCRIPT Old National BancorpONBUS Q2 2021 Earnings Call 20July2021 900 AM ET - 19-07-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Old National BancorpONBUS Q2 2021 Earnings Call 20July2021 900 AM ET - 19-07-2021.txt,Old,Earnings Call,Earnings Call Transcript,6722
CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q3 2024 Earnings Call 18October2024 830 AM ET - 20-10-2024,CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q3 2024 Earnings Call 18October2024 830 AM ET - 20-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q3 2024 Earnings Call 18October2024 830 AM ET - 20-10-2024.txt,FNB,Earnings Call,Earnings Call Transcript,12855
CORRECTED TRANSCRIPT Morgan StanleyMSUS Q4 2021 Earnings Call 19January2022 830 AM ET - 18-01-2022,CORRECTED TRANSCRIPT Morgan StanleyMSUS Q4 2021 Earnings Call 19January2022 830 AM ET - 18-01-2022.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Morgan StanleyMSUS Q4 2021 Earnings Call 19January2022 830 AM ET - 18-01-2022.txt,Morgan,Earnings Call,Earnings Call Transcript,11342
CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q1 2021 Earnings Call 27April2021 230 AM ET - 26-04-2021,CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q1 2021 Earnings Call 27April2021 230 AM ET - 26-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT HSBC Holdings PlcHSBAGB Q1 2021 Earnings Call 27April2021 230 AM ET - 26-04-2021.txt,HSBC,Earnings Call,Earnings Call Transcript,9859
CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q1 2021 Earnings Call 16April2021 800 AM ET - 15-04-2021,CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q1 2021 Earnings Call 16April2021 800 AM ET - 15-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Citizens Financial Group Inc Rhode IslandCFGUS Q1 2021 Earnings Call 16April2021 800 AM ET - 15-04-2021.txt,Citizens,Earnings Call,Earnings Call Transcript,12558
CORRECTED TRANSCRIPT US BancorpUSBUS Q1 2021 Earnings Call 15April2021 1100 AM ET - 14-04-2021,CORRECTED TRANSCRIPT US BancorpUSBUS Q1 2021 Earnings Call 15April2021 1100 AM ET - 14-04-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT US BancorpUSBUS Q1 2021 Earnings Call 15April2021 1100 AM ET - 14-04-2021.txt,US,Earnings Call,Earnings Call Transcript,12056
CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q4 2019 Earnings Call 16January2020 800 AM ET - 15-01-2020,CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q4 2019 Earnings Call 16January2020 800 AM ET - 15-01-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT The Bank of New York Mellon CorpBKUS Q4 2019 Earnings Call 16January2020 800 AM ET - 15-01-2020.txt,The,Earnings Call,Earnings Call Transcript,11465
CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q1 2020 Earnings Call 27April2020 500 PM ET - 26-04-2020,CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q1 2020 Earnings Call 27April2020 500 PM ET - 26-04-2020.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Heartland Financial USA IncHTLFUS Q1 2020 Earnings Call 27April2020 500 PM ET - 26-04-2020.txt,Heartland,Earnings Call,Earnings Call Transcript,9143
CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q2 2024 Earnings Call 12July2024 830 AM ET - 11-07-2024,CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q2 2024 Earnings Call 12July2024 830 AM ET - 11-07-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q2 2024 Earnings Call 12July2024 830 AM ET - 11-07-2024.txt,JPMorgan,Earnings Call,Earnings Call Transcript,10480
CORRECTED TRANSCRIPT Ally Financial IncALLYUS Q4 2022 Earnings Call 20January2023 900 AM ET - 19-01-2023,CORRECTED TRANSCRIPT Ally Financial IncALLYUS Q4 2022 Earnings Call 20January2023 900 AM ET - 19-01-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Ally Financial IncALLYUS Q4 2022 Earnings Call 20January2023 900 AM ET - 19-01-2023.txt,Ally,Earnings Call,Earnings Call Transcript,9974
CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q3 2023 Earnings Call 26October2023 500 PM ET - 25-10-2023,CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q3 2023 Earnings Call 26October2023 500 PM ET - 25-10-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT Capital One Financial CorpCOFUS Q3 2023 Earnings Call 26October2023 500 PM ET - 25-10-2023.txt,Capital,Earnings Call,Earnings Call Transcript,10275
CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q3 2024 Earnings Call 11October2024 830 AM ET - 10-10-2024,CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q3 2024 Earnings Call 11October2024 830 AM ET - 10-10-2024.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT JPMorgan Chase CoJPMUS Q3 2024 Earnings Call 11October2024 830 AM ET - 10-10-2024.txt,JPMorgan,Earnings Call,Earnings Call Transcript,12497
CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q2 2023 Earnings Call 27July2023 830 AM ET - 26-07-2023,CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q2 2023 Earnings Call 27July2023 830 AM ET - 26-07-2023.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT New York Community Bancorp IncNYCBUS Q2 2023 Earnings Call 27July2023 830 AM ET - 26-07-2023.txt,New,Earnings Call,Earnings Call Transcript,15174
CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q4 2020 Earnings Call 20January2021 815 AM ET - 19-01-2021,CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q4 2020 Earnings Call 20January2021 815 AM ET - 19-01-2021.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/txt_earning_calls/CORRECTED TRANSCRIPT FNB Corp PennsylvaniaFNBUS Q4 2020 Earnings Call 20January2021 815 AM ET - 19-01-2021.txt,FNB,Earnings Call,Earnings Call Transcript,12971
